date,altersklasse_covid19,vaccine,geoRegion,type,entries,pop,sumTotal,per100Persons,per100PersonsTotal,type_variant,version
202108,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,-1260,1206905,9160,-0.1,0.76,altersklasse_covid19,2021-11-25_07-51-54
202108,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2227,1206905,19171,0.18,1.59,altersklasse_covid19,2021-11-25_07-51-54
202108,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1570,1206905,10730,0.13,0.89,altersklasse_covid19,2021-11-25_07-51-54
202108,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,657,1206905,8441,0.05,0.7,altersklasse_covid19,2021-11-25_07-51-54
202108,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202108,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202108,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202108,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,2018,1305543,22895,0.15,1.75,altersklasse_covid19,2021-11-25_07-51-54
202108,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,4233,1305543,6384,0.32,0.49,altersklasse_covid19,2021-11-25_07-51-54
202108,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,-2215,1305543,16511,-0.17,1.26,altersklasse_covid19,2021-11-25_07-51-54
202108,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3418,1305543,29262,0.26,2.24,altersklasse_covid19,2021-11-25_07-51-54
202108,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2501,1305543,15936,0.19,1.22,altersklasse_covid19,2021-11-25_07-51-54
202108,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,917,1305543,13326,0.07,1.02,altersklasse_covid19,2021-11-25_07-51-54
202108,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202108,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202108,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202108,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,2557,972277,29294,0.26,3.01,altersklasse_covid19,2021-11-25_07-51-54
202108,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,5837,972277,9004,0.6,0.93,altersklasse_covid19,2021-11-25_07-51-54
202108,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,-3280,972277,20290,-0.34,2.09,altersklasse_covid19,2021-11-25_07-51-54
202108,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3342,972277,26141,0.34,2.69,altersklasse_covid19,2021-11-25_07-51-54
202108,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2361,972277,14353,0.24,1.48,altersklasse_covid19,2021-11-25_07-51-54
202108,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,981,972277,11788,0.1,1.21,altersklasse_covid19,2021-11-25_07-51-54
202108,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202108,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202108,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202108,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,6200,739913,87339,0.84,11.8,altersklasse_covid19,2021-11-25_07-51-54
202108,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,20818,739913,31879,2.81,4.31,altersklasse_covid19,2021-11-25_07-51-54
202108,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,-14618,739913,55460,-1.98,7.5,altersklasse_covid19,2021-11-25_07-51-54
202108,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,7326,739913,63162,0.99,8.54,altersklasse_covid19,2021-11-25_07-51-54
202108,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,6940,739913,43408,0.94,5.87,altersklasse_covid19,2021-11-25_07-51-54
202108,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,386,739913,19754,0.05,2.67,altersklasse_covid19,2021-11-25_07-51-54
202108,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202108,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202108,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202108,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,5875,459898,112773,1.28,24.52,altersklasse_covid19,2021-11-25_07-51-54
202108,80+,moderna,CHFL,COVID19FullyVaccPersons,27660,459898,41744,6.01,9.08,altersklasse_covid19,2021-11-25_07-51-54
202108,80+,moderna,CHFL,COVID19PartiallyVaccPersons,-21785,459898,71029,-4.74,15.44,altersklasse_covid19,2021-11-25_07-51-54
202108,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,9134,459898,97099,1.99,21.11,altersklasse_covid19,2021-11-25_07-51-54
202108,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,10384,459898,67932,2.26,14.77,altersklasse_covid19,2021-11-25_07-51-54
202108,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1250,459898,29167,-0.27,6.34,altersklasse_covid19,2021-11-25_07-51-54
202109,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,2,880587,15,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,0,880587,5,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,2,880587,10,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2,880587,18,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2,880587,17,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,0,880587,1,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,77,853375,785,0.01,0.09,altersklasse_covid19,2021-11-25_07-51-54
202109,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,112,853375,322,0.01,0.04,altersklasse_covid19,2021-11-25_07-51-54
202109,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,-35,853375,463,-0,0.05,altersklasse_covid19,2021-11-25_07-51-54
202109,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,158,853375,1394,0.02,0.16,altersklasse_covid19,2021-11-25_07-51-54
202109,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,171,853375,794,0.02,0.09,altersklasse_covid19,2021-11-25_07-51-54
202109,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-13,853375,600,-0,0.07,altersklasse_covid19,2021-11-25_07-51-54
202109,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,705,1042617,6056,0.07,0.58,altersklasse_covid19,2021-11-25_07-51-54
202109,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,878,1042617,2193,0.08,0.21,altersklasse_covid19,2021-11-25_07-51-54
202109,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,-173,1042617,3863,-0.02,0.37,altersklasse_covid19,2021-11-25_07-51-54
202109,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1478,1042617,11227,0.14,1.08,altersklasse_covid19,2021-11-25_07-51-54
202109,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1167,1042617,6383,0.11,0.61,altersklasse_covid19,2021-11-25_07-51-54
202109,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,311,1042617,4844,0.03,0.46,altersklasse_covid19,2021-11-25_07-51-54
202109,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,1102,1248240,9662,0.09,0.77,altersklasse_covid19,2021-11-25_07-51-54
202109,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,1477,1248240,3678,0.12,0.29,altersklasse_covid19,2021-11-25_07-51-54
202109,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,-375,1248240,5984,-0.03,0.48,altersklasse_covid19,2021-11-25_07-51-54
202109,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2259,1248240,17195,0.18,1.38,altersklasse_covid19,2021-11-25_07-51-54
202109,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1763,1248240,9900,0.14,0.79,altersklasse_covid19,2021-11-25_07-51-54
202109,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,496,1248240,7295,0.04,0.58,altersklasse_covid19,2021-11-25_07-51-54
202109,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,1429,1206905,14200,0.12,1.18,altersklasse_covid19,2021-11-25_07-51-54
202109,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,2287,1206905,5898,0.19,0.49,altersklasse_covid19,2021-11-25_07-51-54
202109,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,-858,1206905,8302,-0.07,0.69,altersklasse_covid19,2021-11-25_07-51-54
202109,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2787,1206905,21958,0.23,1.82,altersklasse_covid19,2021-11-25_07-51-54
202109,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2259,1206905,12989,0.19,1.08,altersklasse_covid19,2021-11-25_07-51-54
202109,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,528,1206905,8969,0.04,0.74,altersklasse_covid19,2021-11-25_07-51-54
202109,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,2476,1305543,25371,0.19,1.94,altersklasse_covid19,2021-11-25_07-51-54
202109,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,4124,1305543,10508,0.32,0.8,altersklasse_covid19,2021-11-25_07-51-54
202109,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,-1648,1305543,14863,-0.13,1.14,altersklasse_covid19,2021-11-25_07-51-54
202109,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,4540,1305543,33802,0.35,2.59,altersklasse_covid19,2021-11-25_07-51-54
202109,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3400,1305543,19336,0.26,1.48,altersklasse_covid19,2021-11-25_07-51-54
202109,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1140,1305543,14466,0.09,1.11,altersklasse_covid19,2021-11-25_07-51-54
202109,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,3459,972277,32753,0.36,3.37,altersklasse_covid19,2021-11-25_07-51-54
202109,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,5488,972277,14492,0.56,1.49,altersklasse_covid19,2021-11-25_07-51-54
202109,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,-2029,972277,18261,-0.21,1.88,altersklasse_covid19,2021-11-25_07-51-54
202109,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,5529,972277,31670,0.57,3.26,altersklasse_covid19,2021-11-25_07-51-54
202109,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2753,972277,17106,0.28,1.76,altersklasse_covid19,2021-11-25_07-51-54
202109,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,2776,972277,14564,0.29,1.5,altersklasse_covid19,2021-11-25_07-51-54
202109,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,10100,739913,97439,1.37,13.17,altersklasse_covid19,2021-11-25_07-51-54
202109,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,16613,739913,48492,2.25,6.55,altersklasse_covid19,2021-11-25_07-51-54
202109,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,-6513,739913,48947,-0.88,6.62,altersklasse_covid19,2021-11-25_07-51-54
202109,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,14863,739913,78025,2.01,10.55,altersklasse_covid19,2021-11-25_07-51-54
202109,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3532,739913,46940,0.48,6.34,altersklasse_covid19,2021-11-25_07-51-54
202109,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,11331,739913,31085,1.53,4.2,altersklasse_covid19,2021-11-25_07-51-54
202109,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202109,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,10418,459898,123191,2.27,26.79,altersklasse_covid19,2021-11-25_07-51-54
202109,80+,moderna,CHFL,COVID19FullyVaccPersons,24241,459898,65985,5.27,14.35,altersklasse_covid19,2021-11-25_07-51-54
202109,80+,moderna,CHFL,COVID19PartiallyVaccPersons,-13823,459898,57206,-3.01,12.44,altersklasse_covid19,2021-11-25_07-51-54
202109,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,12461,459898,109560,2.71,23.82,altersklasse_covid19,2021-11-25_07-51-54
202109,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,5739,459898,73671,1.25,16.02,altersklasse_covid19,2021-11-25_07-51-54
202109,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,6722,459898,35889,1.46,7.8,altersklasse_covid19,2021-11-25_07-51-54
202110,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,3,880587,18,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,1,880587,6,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,2,880587,12,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1,880587,19,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,880587,17,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1,880587,2,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,103,853375,888,0.01,0.1,altersklasse_covid19,2021-11-25_07-51-54
202110,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,100,853375,422,0.01,0.05,altersklasse_covid19,2021-11-25_07-51-54
202110,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,3,853375,466,0,0.05,altersklasse_covid19,2021-11-25_07-51-54
202110,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,247,853375,1641,0.03,0.19,altersklasse_covid19,2021-11-25_07-51-54
202110,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,110,853375,904,0.01,0.11,altersklasse_covid19,2021-11-25_07-51-54
202110,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,137,853375,737,0.02,0.09,altersklasse_covid19,2021-11-25_07-51-54
202110,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,610,1042617,6666,0.06,0.64,altersklasse_covid19,2021-11-25_07-51-54
202110,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,878,1042617,3071,0.08,0.29,altersklasse_covid19,2021-11-25_07-51-54
202110,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,-268,1042617,3595,-0.03,0.34,altersklasse_covid19,2021-11-25_07-51-54
202110,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2355,1042617,13582,0.23,1.3,altersklasse_covid19,2021-11-25_07-51-54
202110,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,660,1042617,7043,0.06,0.68,altersklasse_covid19,2021-11-25_07-51-54
202110,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1695,1042617,6539,0.16,0.63,altersklasse_covid19,2021-11-25_07-51-54
202110,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,946,1248240,10608,0.08,0.85,altersklasse_covid19,2021-11-25_07-51-54
202110,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,1358,1248240,5036,0.11,0.4,altersklasse_covid19,2021-11-25_07-51-54
202110,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,-412,1248240,5572,-0.03,0.45,altersklasse_covid19,2021-11-25_07-51-54
202110,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3424,1248240,20619,0.27,1.65,altersklasse_covid19,2021-11-25_07-51-54
202110,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,883,1248240,10783,0.07,0.86,altersklasse_covid19,2021-11-25_07-51-54
202110,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,2541,1248240,9836,0.2,0.79,altersklasse_covid19,2021-11-25_07-51-54
202110,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,1542,1206905,15742,0.13,1.3,altersklasse_covid19,2021-11-25_07-51-54
202110,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,1883,1206905,7781,0.16,0.64,altersklasse_covid19,2021-11-25_07-51-54
202110,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,-341,1206905,7961,-0.03,0.66,altersklasse_covid19,2021-11-25_07-51-54
202110,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,4269,1206905,26227,0.35,2.17,altersklasse_covid19,2021-11-25_07-51-54
202110,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1168,1206905,14157,0.1,1.17,altersklasse_covid19,2021-11-25_07-51-54
202110,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,3101,1206905,12070,0.26,1,altersklasse_covid19,2021-11-25_07-51-54
202110,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,2906,1305543,28277,0.22,2.17,altersklasse_covid19,2021-11-25_07-51-54
202110,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,3392,1305543,13900,0.26,1.06,altersklasse_covid19,2021-11-25_07-51-54
202110,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,-486,1305543,14377,-0.04,1.1,altersklasse_covid19,2021-11-25_07-51-54
202110,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,6653,1305543,40455,0.51,3.1,altersklasse_covid19,2021-11-25_07-51-54
202110,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2027,1305543,21363,0.16,1.64,altersklasse_covid19,2021-11-25_07-51-54
202110,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,4626,1305543,19092,0.35,1.46,altersklasse_covid19,2021-11-25_07-51-54
202110,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,4117,972277,36870,0.42,3.79,altersklasse_covid19,2021-11-25_07-51-54
202110,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,4449,972277,18941,0.46,1.95,altersklasse_covid19,2021-11-25_07-51-54
202110,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,-332,972277,17929,-0.03,1.84,altersklasse_covid19,2021-11-25_07-51-54
202110,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,8040,972277,39710,0.83,4.08,altersklasse_covid19,2021-11-25_07-51-54
202110,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1658,972277,18764,0.17,1.93,altersklasse_covid19,2021-11-25_07-51-54
202110,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,6382,972277,20946,0.66,2.15,altersklasse_covid19,2021-11-25_07-51-54
202110,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
202110,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-25_07-51-54
