date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202110,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202111,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202112,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202113,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202114,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202115,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202116,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202117,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202118,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202119,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202120,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202121,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202122,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202123,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202124,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202125,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202126,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202127,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202128,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202129,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202130,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202131,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202132,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202133,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202134,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202135,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202136,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202137,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202138,NE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202139,NE,unknown,1,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202140,NE,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202141,NE,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202142,NE,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202143,NE,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202144,NE,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202145,NE,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202146,NE,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202052,neighboring_chfl,male,5,sex,NA,5,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,1,100
202053,neighboring_chfl,male,24,sex,NA,29,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.558,55.800000000000004
202101,neighboring_chfl,male,124,sex,NA,153,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.348,34.8
202102,neighboring_chfl,male,139,sex,NA,292,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.437,43.7
202103,neighboring_chfl,male,137,sex,NA,429,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.383,38.3
202104,neighboring_chfl,male,229,sex,NA,658,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.408,40.8
202105,neighboring_chfl,male,134,sex,NA,792,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.428,42.8
202106,neighboring_chfl,male,165,sex,NA,957,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.375,37.5
202107,neighboring_chfl,male,201,sex,NA,1158,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.363,36.3
202108,neighboring_chfl,male,293,sex,NA,1451,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.382,38.2
202109,neighboring_chfl,male,421,sex,NA,1872,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.36,36
202110,neighboring_chfl,male,274,sex,NA,2146,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.322,32.2
202111,neighboring_chfl,male,212,sex,NA,2358,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.371,37.1
202112,neighboring_chfl,male,451,sex,NA,2809,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.341,34.1
202113,neighboring_chfl,male,358,sex,NA,3167,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.349,34.9
202114,neighboring_chfl,male,502,sex,NA,3669,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.355,35.5
202115,neighboring_chfl,male,858,sex,NA,4527,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.358,35.8
202116,neighboring_chfl,male,1513,sex,NA,6040,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.408,40.8
202117,neighboring_chfl,male,1366,sex,NA,7406,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.418,41.8
202118,neighboring_chfl,male,1568,sex,NA,8974,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.462,46.2
202119,neighboring_chfl,male,1541,sex,NA,10515,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.511,51.1
202120,neighboring_chfl,male,1138,sex,NA,11653,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.488,48.8
202121,neighboring_chfl,male,893,sex,NA,12546,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.478,47.8
202122,neighboring_chfl,male,1037,sex,NA,13583,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.517,51.7
202123,neighboring_chfl,male,1214,sex,NA,14797,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.551,55.1
202124,neighboring_chfl,male,1261,sex,NA,16058,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.587,58.699999999999996
202125,neighboring_chfl,male,910,sex,NA,16968,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.592,59.199999999999996
202126,neighboring_chfl,male,479,sex,NA,17447,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.57,56.99999999999999
202127,neighboring_chfl,male,297,sex,NA,17744,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.593,59.3
202128,neighboring_chfl,male,389,sex,NA,18133,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.554,55.400000000000006
202129,neighboring_chfl,male,506,sex,NA,18639,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.528,52.800000000000004
202130,neighboring_chfl,male,426,sex,NA,19065,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.523,52.300000000000004
202131,neighboring_chfl,male,290,sex,NA,19355,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.55,55.00000000000001
202132,neighboring_chfl,male,280,sex,NA,19635,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.511,51.1
202133,neighboring_chfl,male,176,sex,NA,19811,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.516,51.6
202134,neighboring_chfl,male,138,sex,NA,19949,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.484,48.4
202135,neighboring_chfl,male,194,sex,NA,20143,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.456,45.6
202136,neighboring_chfl,male,223,sex,NA,20366,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.486,48.6
202137,neighboring_chfl,male,372,sex,NA,20738,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.559,55.900000000000006
202138,neighboring_chfl,male,300,sex,NA,21038,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.519,51.9
202139,neighboring_chfl,male,199,sex,NA,21237,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.548,54.800000000000004
202140,neighboring_chfl,male,147,sex,NA,21384,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.54,54
202141,neighboring_chfl,male,142,sex,NA,21526,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.573,57.3
202142,neighboring_chfl,male,104,sex,NA,21630,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.615,61.5
202143,neighboring_chfl,male,108,sex,NA,21738,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.562,56.2
202144,neighboring_chfl,male,104,sex,NA,21842,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.63,63
202145,neighboring_chfl,male,153,sex,NA,21995,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.571,57.099999999999994
202146,neighboring_chfl,male,130,sex,NA,22125,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.578,57.8
202052,neighboring_chfl,female,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202053,neighboring_chfl,female,19,sex,NA,19,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.442,44.2
202101,neighboring_chfl,female,232,sex,NA,251,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.652,65.2
202102,neighboring_chfl,female,179,sex,NA,430,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.563,56.3
202103,neighboring_chfl,female,221,sex,NA,651,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.617,61.7
202104,neighboring_chfl,female,332,sex,NA,983,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.592,59.199999999999996
202105,neighboring_chfl,female,179,sex,NA,1162,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.572,57.199999999999996
202106,neighboring_chfl,female,275,sex,NA,1437,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.625,62.5
202107,neighboring_chfl,female,353,sex,NA,1790,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.637,63.7
202108,neighboring_chfl,female,474,sex,NA,2264,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.618,61.8
202109,neighboring_chfl,female,749,sex,NA,3013,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.64,64
202110,neighboring_chfl,female,577,sex,NA,3590,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.677,67.7
202111,neighboring_chfl,female,359,sex,NA,3949,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.629,62.9
202112,neighboring_chfl,female,871,sex,NA,4820,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.659,65.9
202113,neighboring_chfl,female,668,sex,NA,5488,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.651,65.10000000000001
202114,neighboring_chfl,female,911,sex,NA,6399,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.645,64.5
202115,neighboring_chfl,female,1541,sex,NA,7940,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.642,64.2
202116,neighboring_chfl,female,2196,sex,NA,10136,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.592,59.199999999999996
202117,neighboring_chfl,female,1901,sex,NA,12037,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.582,58.199999999999996
202118,neighboring_chfl,female,1824,sex,NA,13861,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.538,53.800000000000004
202119,neighboring_chfl,female,1476,sex,NA,15337,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.489,48.9
202120,neighboring_chfl,female,1196,sex,NA,16533,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.512,51.2
202121,neighboring_chfl,female,976,sex,NA,17509,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.522,52.2
202122,neighboring_chfl,female,969,sex,NA,18478,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.483,48.3
202123,neighboring_chfl,female,991,sex,NA,19469,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.449,44.9
202124,neighboring_chfl,female,888,sex,NA,20357,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.413,41.3
202125,neighboring_chfl,female,628,sex,NA,20985,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.408,40.8
202126,neighboring_chfl,female,361,sex,NA,21346,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.43,43
202127,neighboring_chfl,female,204,sex,NA,21550,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.407,40.699999999999996
202128,neighboring_chfl,female,313,sex,NA,21863,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.446,44.6
202129,neighboring_chfl,female,452,sex,NA,22315,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.472,47.199999999999996
202130,neighboring_chfl,female,389,sex,NA,22704,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.477,47.699999999999996
202131,neighboring_chfl,female,237,sex,NA,22941,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.45,45
202132,neighboring_chfl,female,268,sex,NA,23209,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.489,48.9
202133,neighboring_chfl,female,165,sex,NA,23374,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.484,48.4
202134,neighboring_chfl,female,147,sex,NA,23521,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.516,51.6
202135,neighboring_chfl,female,231,sex,NA,23752,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.544,54.400000000000006
202136,neighboring_chfl,female,236,sex,NA,23988,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.514,51.4
202137,neighboring_chfl,female,294,sex,NA,24282,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.441,44.1
202138,neighboring_chfl,female,278,sex,NA,24560,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.481,48.1
202139,neighboring_chfl,female,164,sex,NA,24724,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.452,45.2
202140,neighboring_chfl,female,125,sex,NA,24849,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.46,46
202141,neighboring_chfl,female,106,sex,NA,24955,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.427,42.699999999999996
202142,neighboring_chfl,female,65,sex,NA,25020,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.385,38.5
202143,neighboring_chfl,female,84,sex,NA,25104,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.438,43.8
202144,neighboring_chfl,female,61,sex,NA,25165,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.37,37
202145,neighboring_chfl,female,115,sex,NA,25280,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.429,42.9
202146,neighboring_chfl,female,95,sex,NA,25375,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.422,42.199999999999996
202052,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202053,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202101,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202102,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202103,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202104,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202105,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202106,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202107,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202108,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202109,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202110,neighboring_chfl,unknown,1,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.001,0.1
202111,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202112,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202113,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202114,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202115,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202116,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202117,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202118,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202119,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202120,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202121,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202122,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202123,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202124,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202125,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202126,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202127,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202128,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202129,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202130,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202131,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202132,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202133,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202134,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202135,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202136,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202137,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202138,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202139,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202140,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202141,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202142,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202143,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202144,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202145,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202146,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0,0
202052,NW,male,52,sex,22298,52,0.23,0.23,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.525,52.5
202053,NW,male,28,sex,22298,80,0.13,0.36,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.35,35
202101,NW,male,120,sex,22298,200,0.54,0.9,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.317,31.7
202102,NW,male,644,sex,22298,844,2.89,3.79,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.508,50.8
202103,NW,male,159,sex,22298,1003,0.71,4.5,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.51,51
202104,NW,male,299,sex,22298,1302,1.34,5.84,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.475,47.5
202105,NW,male,40,sex,22298,1342,0.18,6.02,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.396,39.6
202106,NW,male,3,sex,22298,1345,0.01,6.03,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.429,42.9
202107,NW,male,6,sex,22298,1351,0.03,6.06,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.103,10.299999999999999
202108,NW,male,31,sex,22298,1382,0.14,6.2,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.298,29.799999999999997
202109,NW,male,110,sex,22298,1492,0.49,6.69,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.385,38.5
202110,NW,male,94,sex,22298,1586,0.42,7.11,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.285,28.499999999999996
202111,NW,male,160,sex,22298,1746,0.72,7.83,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.464,46.400000000000006
202112,NW,male,340,sex,22298,2086,1.52,9.36,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202113,NW,male,302,sex,22298,2388,1.35,10.71,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.479,47.9
202114,NW,male,246,sex,22298,2634,1.1,11.81,COVID19AtLeastOneDosePersons,2021-11-25_07-51-54,detailed,0.518,51.800000000000004
