date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202135,GE,age,162,indication,506343,36286,7.2,0.034,3.4000000000000004,13.100000000000001,0.03,7.17,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202136,GE,age,156,indication,506343,36442,7.2,0.03,3,12.9,0.03,7.2,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202137,GE,age,140,indication,506343,36582,7.2,0.027,2.7,12.8,0.03,7.22,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202138,GE,age,159,indication,506343,36741,7.3,0.035,3.5000000000000004,12.6,0.03,7.26,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202139,GE,age,204,indication,506343,36945,7.3,0.036,3.5999999999999996,12.4,0.04,7.3,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202140,GE,age,211,indication,506343,37156,7.3,0.031,3.1,12.2,0.04,7.34,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202141,GE,age,227,indication,506343,37383,7.4,0.026,2.6,12,0.04,7.38,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202142,GE,age,247,indication,506343,37630,7.4,0.032,3.2,11.799999999999999,0.05,7.43,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202143,GE,age,198,indication,506343,37828,7.5,0.043,4.3,11.600000000000001,0.04,7.47,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202144,GE,age,157,indication,506343,37985,7.5,0.041,4.1000000000000005,11.600000000000001,0.03,7.5,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202052,GE,chronic_disease,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202053,GE,chronic_disease,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202101,GE,chronic_disease,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202102,GE,chronic_disease,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202103,GE,chronic_disease,1,indication,506343,1,0,0.091,9.1,7.7,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202104,GE,chronic_disease,1,indication,506343,2,0,0.021,2.1,3.3000000000000003,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202105,GE,chronic_disease,48,indication,506343,50,0,0.019,1.9,1.9,0.01,0.01,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202106,GE,chronic_disease,102,indication,506343,152,0,0.024,2.4,2.1999999999999997,0.02,0.03,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202107,GE,chronic_disease,260,indication,506343,412,0.1,0.056,5.6000000000000005,3.5999999999999996,0.05,0.08,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202108,GE,chronic_disease,1138,indication,506343,1550,0.3,0.21,21,9.1,0.22,0.31,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202109,GE,chronic_disease,1002,indication,506343,2552,0.5,0.364,36.4,12.9,0.2,0.5,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202110,GE,chronic_disease,309,indication,506343,2861,0.6,0.079,7.9,12.1,0.06,0.57,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202111,GE,chronic_disease,335,indication,506343,3196,0.6,0.086,8.6,11.600000000000001,0.07,0.63,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202112,GE,chronic_disease,430,indication,506343,3626,0.7,0.106,10.6,11.5,0.08,0.72,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202113,GE,chronic_disease,2602,indication,506343,6228,1.2,0.469,46.9,16.8,0.51,1.23,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202114,GE,chronic_disease,3244,indication,506343,9472,1.9,0.633,63.3,22.400000000000002,0.64,1.87,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202115,GE,chronic_disease,4150,indication,506343,13622,2.7,0.665,66.5,28.1,0.82,2.69,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202116,GE,chronic_disease,3141,indication,506343,16763,3.3,0.398,39.800000000000004,29.7,0.62,3.31,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202117,GE,chronic_disease,2318,indication,506343,19081,3.8,0.349,34.9,30.3,0.46,3.77,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202118,GE,chronic_disease,2073,indication,506343,21154,4.2,0.296,29.599999999999998,30.2,0.41,4.18,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202119,GE,chronic_disease,2325,indication,506343,23479,4.6,0.267,26.700000000000003,29.799999999999997,0.46,4.64,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202120,GE,chronic_disease,2460,indication,506343,25939,5.1,0.147,14.7,27.200000000000003,0.49,5.12,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202121,GE,chronic_disease,1950,indication,506343,27889,5.5,0.124,12.4,25.1,0.39,5.51,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202122,GE,chronic_disease,2140,indication,506343,30029,5.9,0.13,13,23.5,0.42,5.93,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202123,GE,chronic_disease,3230,indication,506343,33259,6.6,0.166,16.6,22.6,0.64,6.57,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202124,GE,chronic_disease,1918,indication,506343,35177,6.9,0.111,11.1,21.4,0.38,6.95,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202125,GE,chronic_disease,1248,indication,506343,36425,7.2,0.065,6.5,19.8,0.25,7.19,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202126,GE,chronic_disease,1379,indication,506343,37804,7.5,0.07,7.000000000000001,18.6,0.27,7.47,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202127,GE,chronic_disease,1090,indication,506343,38894,7.7,0.069,6.9,17.7,0.22,7.68,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202128,GE,chronic_disease,1091,indication,506343,39985,7.9,0.063,6.3,16.900000000000002,0.22,7.9,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202129,GE,chronic_disease,685,indication,506343,40670,8,0.063,6.3,16.400000000000002,0.14,8.03,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202130,GE,chronic_disease,436,indication,506343,41106,8.1,0.073,7.3,16.2,0.09,8.12,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202131,GE,chronic_disease,282,indication,506343,41388,8.2,0.072,7.199999999999999,16.1,0.06,8.17,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202132,GE,chronic_disease,275,indication,506343,41663,8.2,0.068,6.800000000000001,15.9,0.05,8.23,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202133,GE,chronic_disease,315,indication,506343,41978,8.3,0.063,6.3,15.8,0.06,8.29,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202134,GE,chronic_disease,333,indication,506343,42311,8.4,0.062,6.2,15.6,0.07,8.36,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202135,GE,chronic_disease,292,indication,506343,42603,8.4,0.061,6.1,15.4,0.06,8.41,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202136,GE,chronic_disease,313,indication,506343,42916,8.5,0.06,6,15.2,0.06,8.48,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202137,GE,chronic_disease,281,indication,506343,43197,8.5,0.054,5.4,15.1,0.06,8.53,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202138,GE,chronic_disease,215,indication,506343,43412,8.6,0.047,4.7,14.899999999999999,0.04,8.57,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202139,GE,chronic_disease,292,indication,506343,43704,8.6,0.051,5.1,14.7,0.06,8.63,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202140,GE,chronic_disease,344,indication,506343,44048,8.7,0.051,5.1,14.499999999999998,0.07,8.7,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202141,GE,chronic_disease,461,indication,506343,44509,8.8,0.054,5.4,14.2,0.09,8.79,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202142,GE,chronic_disease,344,indication,506343,44853,8.9,0.045,4.5,14.000000000000002,0.07,8.86,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202143,GE,chronic_disease,254,indication,506343,45107,8.9,0.055,5.5,13.900000000000002,0.05,8.91,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202144,GE,chronic_disease,184,indication,506343,45291,8.9,0.048,4.8,13.8,0.04,8.94,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202052,GE,med_prof,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202053,GE,med_prof,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202101,GE,med_prof,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202102,GE,med_prof,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202103,GE,med_prof,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202104,GE,med_prof,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202105,GE,med_prof,24,indication,506343,24,0,0.009,0.8999999999999999,0.8999999999999999,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202106,GE,med_prof,38,indication,506343,62,0,0.009,0.8999999999999999,0.8999999999999999,0.01,0.01,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202107,GE,med_prof,29,indication,506343,91,0,0.006,0.6,0.8,0.01,0.02,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202108,GE,med_prof,147,indication,506343,238,0,0.027,2.7,1.4000000000000001,0.03,0.05,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202109,GE,med_prof,99,indication,506343,337,0.1,0.036,3.5999999999999996,1.7000000000000002,0.02,0.07,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202110,GE,med_prof,79,indication,506343,416,0.1,0.02,2,1.7999999999999998,0.02,0.08,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202111,GE,med_prof,496,indication,506343,912,0.2,0.127,12.7,3.3000000000000003,0.1,0.18,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202112,GE,med_prof,756,indication,506343,1668,0.3,0.186,18.6,5.3,0.15,0.33,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202113,GE,med_prof,743,indication,506343,2411,0.5,0.134,13.4,6.5,0.15,0.48,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202114,GE,med_prof,340,indication,506343,2751,0.5,0.066,6.6000000000000005,6.5,0.07,0.54,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202115,GE,med_prof,333,indication,506343,3084,0.6,0.053,5.3,6.4,0.07,0.61,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202116,GE,med_prof,717,indication,506343,3801,0.8,0.091,9.1,6.7,0.14,0.75,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202117,GE,med_prof,621,indication,506343,4422,0.9,0.093,9.3,7.000000000000001,0.12,0.87,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202118,GE,med_prof,869,indication,506343,5291,1,0.124,12.4,7.6,0.17,1.04,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202119,GE,med_prof,2612,indication,506343,7903,1.6,0.299,29.9,10,0.52,1.56,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202120,GE,med_prof,2576,indication,506343,10479,2.1,0.154,15.4,11,0.51,2.07,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202121,GE,med_prof,598,indication,506343,11077,2.2,0.038,3.8,10,0.12,2.19,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202122,GE,med_prof,951,indication,506343,12028,2.4,0.058,5.800000000000001,9.4,0.19,2.38,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202123,GE,med_prof,1266,indication,506343,13294,2.6,0.065,6.5,9,0.25,2.63,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202124,GE,med_prof,929,indication,506343,14223,2.8,0.054,5.4,8.6,0.18,2.81,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202125,GE,med_prof,518,indication,506343,14741,2.9,0.027,2.7,8,0.1,2.91,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202126,GE,med_prof,597,indication,506343,15338,3,0.03,3,7.5,0.12,3.03,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202127,GE,med_prof,591,indication,506343,15929,3.1,0.037,3.6999999999999997,7.3,0.12,3.15,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202128,GE,med_prof,829,indication,506343,16758,3.3,0.048,4.8,7.1,0.16,3.31,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202129,GE,med_prof,521,indication,506343,17279,3.4,0.048,4.8,7.000000000000001,0.1,3.41,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202130,GE,med_prof,271,indication,506343,17550,3.5,0.045,4.5,6.9,0.05,3.47,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202131,GE,med_prof,188,indication,506343,17738,3.5,0.048,4.8,6.9,0.04,3.5,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202132,GE,med_prof,192,indication,506343,17930,3.5,0.048,4.8,6.9,0.04,3.54,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202133,GE,med_prof,264,indication,506343,18194,3.6,0.053,5.3,6.800000000000001,0.05,3.59,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202134,GE,med_prof,236,indication,506343,18430,3.6,0.044,4.3999999999999995,6.800000000000001,0.05,3.64,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202135,GE,med_prof,250,indication,506343,18680,3.7,0.052,5.2,6.800000000000001,0.05,3.69,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202136,GE,med_prof,252,indication,506343,18932,3.7,0.049,4.9,6.7,0.05,3.74,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202137,GE,med_prof,285,indication,506343,19217,3.8,0.054,5.4,6.7,0.06,3.8,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202138,GE,med_prof,200,indication,506343,19417,3.8,0.044,4.3999999999999995,6.7,0.04,3.83,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202139,GE,med_prof,237,indication,506343,19654,3.9,0.041,4.1000000000000005,6.6000000000000005,0.05,3.88,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202140,GE,med_prof,250,indication,506343,19904,3.9,0.037,3.6999999999999997,6.5,0.05,3.93,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202141,GE,med_prof,295,indication,506343,20199,4,0.034,3.4000000000000004,6.5,0.06,3.99,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202142,GE,med_prof,225,indication,506343,20424,4,0.029,2.9000000000000004,6.4,0.04,4.03,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202143,GE,med_prof,147,indication,506343,20571,4.1,0.032,3.2,6.3,0.03,4.06,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202144,GE,med_prof,98,indication,506343,20669,4.1,0.026,2.6,6.3,0.02,4.08,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202052,GE,contact_vuln,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202053,GE,contact_vuln,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202101,GE,contact_vuln,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202102,GE,contact_vuln,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202103,GE,contact_vuln,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202104,GE,contact_vuln,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202105,GE,contact_vuln,11,indication,506343,11,0,0.004,0.4,0.4,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202106,GE,contact_vuln,16,indication,506343,27,0,0.004,0.4,0.4,0,0.01,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202107,GE,contact_vuln,26,indication,506343,53,0,0.006,0.6,0.5,0.01,0.01,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202108,GE,contact_vuln,50,indication,506343,103,0,0.009,0.8999999999999999,0.6,0.01,0.02,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202109,GE,contact_vuln,58,indication,506343,161,0,0.021,2.1,0.8,0.01,0.03,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202110,GE,contact_vuln,30,indication,506343,191,0,0.008,0.8,0.8,0.01,0.04,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202111,GE,contact_vuln,46,indication,506343,237,0,0.012,1.2,0.8999999999999999,0.01,0.05,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202112,GE,contact_vuln,69,indication,506343,306,0.1,0.017,1.7000000000000002,1,0.01,0.06,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202113,GE,contact_vuln,129,indication,506343,435,0.1,0.023,2.3,1.2,0.03,0.09,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202114,GE,contact_vuln,149,indication,506343,584,0.1,0.029,2.9000000000000004,1.4000000000000001,0.03,0.12,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202115,GE,contact_vuln,250,indication,506343,834,0.2,0.04,4,1.7000000000000002,0.05,0.16,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202116,GE,contact_vuln,1046,indication,506343,1880,0.4,0.132,13.200000000000001,3.3000000000000003,0.21,0.37,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202117,GE,contact_vuln,864,indication,506343,2744,0.5,0.13,13,4.3999999999999995,0.17,0.54,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202118,GE,contact_vuln,810,indication,506343,3554,0.7,0.116,11.600000000000001,5.1,0.16,0.7,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202119,GE,contact_vuln,722,indication,506343,4276,0.8,0.083,8.3,5.4,0.14,0.84,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202120,GE,contact_vuln,2404,indication,506343,6680,1.3,0.143,14.299999999999999,7.000000000000001,0.47,1.32,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202121,GE,contact_vuln,2663,indication,506343,9343,1.8,0.169,16.900000000000002,8.4,0.53,1.85,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202122,GE,contact_vuln,2392,indication,506343,11735,2.3,0.145,14.499999999999998,9.2,0.47,2.32,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202123,GE,contact_vuln,2430,indication,506343,14165,2.8,0.125,12.5,9.6,0.48,2.8,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202124,GE,contact_vuln,2250,indication,506343,16415,3.2,0.13,13,10,0.44,3.24,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202125,GE,contact_vuln,3033,indication,506343,19448,3.8,0.159,15.9,10.6,0.6,3.84,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202126,GE,contact_vuln,3073,indication,506343,22521,4.4,0.155,15.5,11.1,0.61,4.45,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202127,GE,contact_vuln,2233,indication,506343,24754,4.9,0.141,14.099999999999998,11.3,0.44,4.89,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202128,GE,contact_vuln,2681,indication,506343,27435,5.4,0.156,15.6,11.600000000000001,0.53,5.42,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202129,GE,contact_vuln,1529,indication,506343,28964,5.7,0.14,14.000000000000002,11.700000000000001,0.3,5.72,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202130,GE,contact_vuln,711,indication,506343,29675,5.9,0.119,11.899999999999999,11.700000000000001,0.14,5.86,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202131,GE,contact_vuln,345,indication,506343,30020,5.9,0.088,8.799999999999999,11.700000000000001,0.07,5.93,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202132,GE,contact_vuln,377,indication,506343,30397,6,0.094,9.4,11.600000000000001,0.07,6,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202133,GE,contact_vuln,563,indication,506343,30960,6.1,0.112,11.200000000000001,11.600000000000001,0.11,6.11,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202134,GE,contact_vuln,556,indication,506343,31516,6.2,0.104,10.4,11.600000000000001,0.11,6.22,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202135,GE,contact_vuln,451,indication,506343,31967,6.3,0.095,9.5,11.600000000000001,0.09,6.31,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202136,GE,contact_vuln,470,indication,506343,32437,6.4,0.091,9.1,11.5,0.09,6.41,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202137,GE,contact_vuln,426,indication,506343,32863,6.5,0.081,8.1,11.5,0.08,6.49,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202138,GE,contact_vuln,314,indication,506343,33177,6.6,0.069,6.9,11.4,0.06,6.55,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202139,GE,contact_vuln,448,indication,506343,33625,6.6,0.078,7.8,11.3,0.09,6.64,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202140,GE,contact_vuln,450,indication,506343,34075,6.7,0.066,6.6000000000000005,11.200000000000001,0.09,6.73,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202141,GE,contact_vuln,623,indication,506343,34698,6.9,0.073,7.3,11.1,0.12,6.85,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202142,GE,contact_vuln,563,indication,506343,35261,7,0.073,7.3,11,0.11,6.96,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202143,GE,contact_vuln,291,indication,506343,35552,7,0.063,6.3,10.9,0.06,7.02,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202144,GE,contact_vuln,222,indication,506343,35774,7.1,0.058,5.800000000000001,10.9,0.04,7.07,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202052,GE,contact_comm,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202053,GE,contact_comm,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202101,GE,contact_comm,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202102,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202103,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202104,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202105,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202106,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202107,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202108,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202109,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202110,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202111,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202112,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202113,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202114,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202115,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202116,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202117,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202118,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202119,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202120,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202121,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202122,GE,contact_comm,0,indication,506343,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202123,GE,contact_comm,1,indication,506343,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202124,GE,contact_comm,0,indication,506343,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202125,GE,contact_comm,1,indication,506343,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202126,GE,contact_comm,1,indication,506343,3,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202127,GE,contact_comm,1,indication,506343,4,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202128,GE,contact_comm,0,indication,506343,4,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202129,GE,contact_comm,2,indication,506343,6,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202130,GE,contact_comm,0,indication,506343,6,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202131,GE,contact_comm,0,indication,506343,6,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202132,GE,contact_comm,0,indication,506343,6,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202133,GE,contact_comm,0,indication,506343,6,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
